no;i;t;y;x;z;e;outlier
6158;i_0616;t_08;0.600691953;-0.108208296;0.263373733;0.874228507;FALSE
6159;i_0616;t_09;1.135207807;-0.804881438;-0.000996575;2.304467298;TRUE
6160;i_0616;t_10;0.534487276;0.286401427;-0.729912674;0.745674175;FALSE
6161;i_0617;t_01;-0.011931122;0.376561645;-1.456805341;0.052612269;FALSE
6162;i_0617;t_02;1.158824634;1.017893724;-0.653728408;0.159358898;FALSE
6163;i_0617;t_03;6.095274085;-0.588493666;2.454628318;6.261990736;TRUE
6164;i_0617;t_04;-1.604294697;-1.215323821;-2.398088373;-0.063991244;FALSE
6165;i_0617;t_05;1.175745849;0.983200058;-1.56785081;-0.220185967;FALSE
6166;i_0617;t_06;0.259154667;0.052715358;1.288257783;0.143789156;FALSE
6167;i_0617;t_07;0.331950177;-0.319996093;-0.978895635;1.059715528;FALSE
6168;i_0617;t_08;0.720637416;0.31933533;1.856905975;0.277364176;FALSE
6169;i_0617;t_09;0.464927253;-0.046451195;-1.381714758;0.586490333;FALSE
6170;i_0617;t_10;5.907688439;-0.484775811;1.028903374;6.600786406;TRUE
6171;i_0618;t_01;-1.67095739;-0.517997375;0.488833318;-0.898978631;FALSE
6172;i_0618;t_02;0.704400811;-0.202747348;0.241670152;0.738452497;FALSE
6173;i_0618;t_03;0.266169462;-0.353666845;0.64233096;0.010935641;FALSE
6174;i_0618;t_04;0.520533383;0.134622002;-0.553691196;0.523767363;FALSE
6175;i_0618;t_05;1.44365241;1.018575286;0.622012696;-0.174778284;FALSE
6176;i_0618;t_06;-0.317788233;-0.930034871;-0.120290674;0.362472834;FALSE
6177;i_0618;t_07;0.369448612;1.090700529;0.295193523;-0.500606309;FALSE
6178;i_0618;t_08;1.742511579;0.458810997;0.311819521;0.97263902;TRUE
6179;i_0618;t_09;-0.387464275;-0.870863054;1.080023374;0.371387012;FALSE
6180;i_0618;t_10;0.015653648;-0.343589085;-0.290905542;0.38044124;FALSE
6181;i_0619;t_01;1.128807207;1.101366572;-1.56352467;0.561657849;FALSE
6182;i_0619;t_02;1.843790787;1.379688528;0.322581252;0.575642425;FALSE
6183;i_0619;t_03;1.414713633;0.28595202;-1.359514099;0.800096776;FALSE
6184;i_0619;t_04;-0.223010652;-0.187631299;0.503197606;0.382712457;FALSE
6185;i_0619;t_05;-0.547139199;-1.851726275;0.773086683;0.984967497;FALSE
6186;i_0619;t_06;-1.832453371;-1.831775854;-0.645599963;0.029784508;FALSE
6187;i_0619;t_07;0.546276068;0.60102329;-0.280258362;0.446134215;FALSE
6188;i_0619;t_08;-0.694149849;0.271028634;1.074000251;-0.996004215;FALSE
6189;i_0619;t_09;0.586477166;0.920584778;-0.354848981;-0.165883549;FALSE
6190;i_0619;t_10;1.473254978;1.54361018;1.846299485;0.231079134;FALSE
6191;i_0620;t_01;0.351918606;1.134795411;-0.473801855;-0.634563476;FALSE
6192;i_0620;t_02;-0.752278206;-0.421771554;-0.437159973;-0.604870371;FALSE
6193;i_0620;t_03;-1.35700122;0.958974843;0.602085748;-3.030544785;TRUE
6194;i_0620;t_04;-0.789859444;-0.521871113;-1.199525531;-0.235800405;FALSE
6195;i_0620;t_05;1.45458199;0.800612369;0.217785233;-0.051553843;FALSE
6196;i_0620;t_06;2.120020548;1.439238348;-2.101813156;0.32534034;FALSE
6197;i_0620;t_07;0.734386725;0.0555114;-0.016950108;0.793852877;FALSE
6198;i_0620;t_08;1.054770072;0.836938629;2.663225706;-0.198898174;FALSE
6199;i_0620;t_09;-0.124796942;-0.940981745;-0.470493084;0.59850498;FALSE
6200;i_0620;t_10;-0.073250358;0.01001145;1.294922908;-0.167731357;FALSE
6201;i_0621;t_01;-0.809472058;-0.865647478;0.88406079;0.339242854;FALSE
6202;i_0621;t_02;0.201712592;0.1620994;0.57554652;-0.099996421;FALSE
6203;i_0621;t_03;-0.82183304;-0.602133302;-0.944116836;-0.799514355;FALSE
6204;i_0621;t_04;0.232945811;-0.350496232;0.670454218;0.750384073;FALSE
6205;i_0621;t_05;-0.459787281;-0.478454031;0.082548768;-0.552102608;FALSE
6206;i_0621;t_06;-0.328437906;-0.312546856;-0.332831293;-0.236578804;FALSE
6207;i_0621;t_07;-1.663813632;-0.778351242;-0.621601425;-0.635730733;FALSE
6208;i_0621;t_08;-1.819304114;-0.659529932;1.217507822;-1.441749693;FALSE
6209;i_0621;t_09;-0.719119675;-0.257432313;0.600125159;-0.54461308;FALSE
6210;i_0621;t_10;1.424194279;1.167376005;-1.433826919;0.30710283;FALSE
6211;i_0622;t_01;1.478160922;1.266419208;1.004141618;0.478499071;FALSE
6212;i_0622;t_02;1.132050295;-0.029942595;1.214293986;1.006073199;FALSE
6213;i_0622;t_03;2.378189662;0.626226737;0.309187573;1.155838231;FALSE
6214;i_0622;t_04;1.928706441;1.143678289;1.206659284;0.935660105;FALSE
6215;i_0622;t_05;-0.567109177;-0.749548053;0.926012488;-0.40464056;FALSE
6216;i_0622;t_06;-1.085313992;-0.26762773;1.305649458;-1.054684094;TRUE
6217;i_0622;t_07;0.815974536;0.461051963;-0.172496561;0.588344153;FALSE
6218;i_0622;t_08;1.190741921;0.639564153;-0.926773294;0.252892179;FALSE
6219;i_0622;t_09;-0.805076445;-0.238816721;0.139543657;-0.665495518;FALSE
6220;i_0622;t_10;-0.006170874;0.265950308;-0.014262812;-0.238146703;FALSE
6221;i_0623;t_01;-0.655347174;0.08192921;1.546708631;-0.124315203;FALSE
6222;i_0623;t_02;-0.873457561;-0.467690069;1.376627001;-0.215483357;FALSE
6223;i_0623;t_03;-2.721931519;-2.210021771;1.087230639;-0.761830617;FALSE
6224;i_0623;t_04;-0.525412123;0.635963134;-1.467659469;-0.664539479;FALSE
6225;i_0623;t_05;0.922921331;0.689350224;-0.098083199;-0.007304504;FALSE
6226;i_0623;t_06;2.370887149;0.843139409;0.653037455;1.636953732;FALSE
6227;i_0623;t_07;-0.529072948;-0.220928682;-0.482671112;0.271481138;FALSE
6228;i_0623;t_08;1.566601226;1.732121508;0.154065473;-0.117602046;FALSE
6229;i_0623;t_09;1.857034136;0.845195545;-0.232885069;1.258806622;TRUE
6230;i_0623;t_10;0.422951488;1.243759495;0.728918623;-0.440629704;FALSE
6231;i_0624;t_01;-0.649732885;0.05585944;0.502301672;-0.388493006;FALSE
6232;i_0624;t_02;-3.187072861;-2.940139078;-0.735645408;-0.352511511;FALSE
6233;i_0624;t_03;0.590399428;1.002530379;-0.110440519;-0.957913684;FALSE
6234;i_0624;t_04;-0.572695303;-0.685573096;-0.454707198;0.313851708;FALSE
6235;i_0624;t_05;-1.450714355;-0.991650417;1.104012481;-0.995801413;FALSE
6236;i_0624;t_06;0.084179589;-0.421200786;1.056011397;0.318724505;FALSE
6237;i_0624;t_07;1.431612605;1.802435542;0.055627264;-0.087059396;FALSE
6238;i_0624;t_08;-2.008965284;-2.224602495;0.695093639;-0.032306417;FALSE
6239;i_0624;t_09;-1.351422209;-0.615385956;-1.878732911;-0.784930086;FALSE
6240;i_0624;t_10;0.973433912;1.246959621;0.852003733;-0.189209269;FALSE
6241;i_0625;t_01;-0.377250748;-0.447595615;0.731024874;0.543310013;FALSE
6242;i_0625;t_02;0.502166705;1.217728097;-1.277732547;-0.665273293;FALSE
6243;i_0625;t_03;1.396721241;1.235928346;1.41723367;-0.229124011;FALSE
6244;i_0625;t_04;0.828721379;1.961472413;0.166232186;-0.775911291;FALSE
6245;i_0625;t_05;1.693234692;0.868767569;-0.916345046;0.443595476;FALSE
6246;i_0625;t_06;-1.21884929;-1.703869221;1.968126729;0.454229888;FALSE
6247;i_0625;t_07;-2.499898325;-1.997781437;0.057210426;-0.06248752;FALSE
6248;i_0625;t_08;-7.747427608;-2.24324061;1.607962031;-5.596264798;TRUE
6249;i_0625;t_09;-2.279544694;-1.193183663;0.208570365;-0.979389037;FALSE
6250;i_0625;t_10;-2.647530365;-2.156786426;-0.208084396;-0.250561671;FALSE
6251;i_0626;t_01;0.21975378;-0.367585793;0.342600502;0.543021129;FALSE
6252;i_0626;t_02;-2.150979147;-1.278021479;1.399983283;-1.33995316;FALSE
6253;i_0626;t_03;-2.071672146;-1.982272677;0.189284172;-0.996599965;FALSE
6254;i_0626;t_04;-2.603909759;-1.23766659;0.065541281;-1.526687018;FALSE
6255;i_0626;t_05;-0.471777009;-0.540892175;-0.124550829;-0.829040072;FALSE
6256;i_0626;t_06;-8.405653811;-0.219258082;-0.278193863;-8.734469362;TRUE
6257;i_0626;t_07;-0.945833631;-1.299102053;0.178626914;0.275614199;FALSE
6258;i_0626;t_08;2.675871543;1.449713203;0.334588377;0.616796949;FALSE
6259;i_0626;t_09;0.976906415;-0.196753437;-0.233187333;0.763348256;FALSE
6260;i_0626;t_10;1.54326369;0.891266416;0.042930687;0.374895951;FALSE
6261;i_0627;t_01;0.307810213;0.691055398;0.720808789;-0.035293346;FALSE
6262;i_0627;t_02;0.547767725;0.887337495;0.85658321;-0.414294978;FALSE
6263;i_0627;t_03;0.134799387;-0.107452741;0.249643541;-0.272678084;FALSE
6264;i_0627;t_04;-0.369621444;0.010468455;0.622986212;-0.148263463;FALSE
6265;i_0627;t_05;-1.531040923;-1.196891193;1.30310828;-0.840034684;FALSE
6266;i_0627;t_06;0.341298279;0.732152221;1.188641115;-0.546657291;FALSE
6267;i_0627;t_07;-1.759160274;-1.152821368;-1.885628157;-0.291722844;FALSE
6268;i_0627;t_08;1.241319959;0.536055607;0.50554947;0.488173245;FALSE
6269;i_0627;t_09;-0.72394192;-0.304411327;1.006351243;-0.437571905;FALSE
6270;i_0627;t_10;-1.30972095;-1.690019663;-0.024318077;0.495467674;FALSE
6271;i_0628;t_01;-0.552105833;-0.546476768;-0.451041035;0.201237029;FALSE
6272;i_0628;t_02;0.420966447;0.454764741;-1.320587199;-0.249609246;FALSE
6273;i_0628;t_03;-0.019823579;-0.649534477;-0.658469436;-0.026305058;FALSE
6274;i_0628;t_04;1.29412031;0.746898309;1.006545216;0.637962692;FALSE
6275;i_0628;t_05;0.397785202;-0.990129794;-0.484865536;0.740944298;FALSE
6276;i_0628;t_06;0.192233727;-0.076647356;-0.129643742;-0.028008011;FALSE
6277;i_0628;t_07;-0.88420121;-1.662066231;0.880929804;0.951395338;FALSE
6278;i_0628;t_08;-0.664321007;-0.649871278;-0.55409919;-0.37262658;FALSE
6279;i_0628;t_09;-0.047096675;-0.862200984;0.160409468;0.655977253;FALSE
6280;i_0628;t_10;6.639990319;-0.574960649;-1.241334003;7.189034184;TRUE
6281;i_0629;t_01;-0.002324185;-0.25551138;0.008300596;0.905601785;FALSE
6282;i_0629;t_02;-0.040999374;0.304398204;-2.089630567;-0.115660034;FALSE
6283;i_0629;t_03;0.525013179;-0.616544681;-1.753663416;0.931090399;FALSE
6284;i_0629;t_04;0.52711653;0.694683997;0.779629036;0.368721719;FALSE
6285;i_0629;t_05;-0.609465693;-0.90519282;0.871926465;0.094304924;FALSE
6286;i_0629;t_06;-0.176622684;0.457748586;1.573020832;-0.485711869;FALSE
6287;i_0629;t_07;-0.763562414;-0.520344439;-0.077678238;0.375860838;FALSE
6288;i_0629;t_08;1.342921481;1.895344222;0.739816187;-0.465051097;FALSE
6289;i_0629;t_09;-0.244267901;-0.07565436;0.061454275;0.117807897;FALSE
6290;i_0629;t_10;0.762119345;0.716021036;-0.036586647;0.46573002;FALSE
6291;i_0630;t_01;0.452910405;0.839820245;-0.94016969;-0.188833768;FALSE
6292;i_0630;t_02;0.147950457;-0.499761122;-0.386537398;0.423110604;FALSE
6293;i_0630;t_03;1.076652002;0.574502669;0.728506486;-0.162656646;FALSE
6294;i_0630;t_04;-0.559003023;-0.878562847;0.8439075;0.401510493;FALSE
6295;i_0630;t_05;1.602278815;1.135219686;-0.765074143;-0.188701591;FALSE
6296;i_0630;t_06;1.043692531;0.86604082;0.379137671;-0.128027405;FALSE
6297;i_0630;t_07;0.641363293;-0.048284779;0.325398178;0.854388368;FALSE
6298;i_0630;t_08;-0.311336028;-0.319293999;-0.469605299;-0.359008902;FALSE
6299;i_0630;t_09;-1.884614299;-1.469079101;0.45733712;-0.583452277;FALSE
6300;i_0630;t_10;-0.164641996;0.3076894;-2.80823589;-0.507038202;FALSE
6301;i_0631;t_01;4.613107522;0.801879446;0.549852056;4.458561879;TRUE
6302;i_0631;t_02;-0.852035476;-1.046943234;1.067508052;0.419564513;FALSE
6303;i_0631;t_03;1.423512058;0.660214901;-1.240152029;0.547748909;FALSE
6304;i_0631;t_04;-0.273173528;0.73840646;2.387758999;-0.480371589;FALSE
6305;i_0631;t_05;1.296843745;1.81761438;-1.118012369;-0.727273625;FALSE
6306;i_0631;t_06;-1.353008592;-0.827792297;-1.436115975;-0.381637681;FALSE
6307;i_0631;t_07;0.823810522;0.385752364;1.845674817;1.052056183;FALSE
6308;i_0631;t_08;-1.357487354;-2.157614052;-0.272496545;0.882417556;FALSE
6309;i_0631;t_09;-0.338501163;0.119633371;-0.184067656;-0.176793882;FALSE
6310;i_0631;t_10;0.804312997;0.698817145;1.851371096;0.520046777;FALSE
6311;i_0632;t_01;2.319028458;1.278238558;-2.094560782;0.914436432;FALSE
6312;i_0632;t_02;-1.124443109;-1.12319555;-0.710417543;-0.550278074;FALSE
6313;i_0632;t_03;1.079086513;0.543395901;0.19951729;-0.453544908;FALSE
6314;i_0632;t_04;0.972688561;-0.038353887;-1.331594351;0.768563576;FALSE
6315;i_0632;t_05;1.367764644;0.40045062;-0.5818452;-0.012876237;FALSE
6316;i_0632;t_06;2.160657453;1.086880059;-1.635955904;0.443668737;FALSE
6317;i_0632;t_07;0.152805538;0.057453092;-0.333760834;-0.0643368;FALSE
6318;i_0632;t_08;2.200108198;1.685815193;-1.323008151;-0.177103409;FALSE
6319;i_0632;t_09;-1.198637418;-0.806362604;0.337098296;-0.884621433;FALSE
6320;i_0632;t_10;1.648054916;1.334224439;-0.216178456;-0.04530587;FALSE
6321;i_0633;t_01;1.621814025;1.128518613;-0.795824101;1.186095343;FALSE
6322;i_0633;t_02;-1.540407382;-1.624160299;1.454293297;0.353875802;FALSE
6323;i_0633;t_03;0.245439845;-0.333943755;-0.837863154;0.409301481;FALSE
6324;i_0633;t_04;-1.492202446;-1.211515652;-0.005842703;0.295987734;FALSE
6325;i_0633;t_05;1.727041233;1.020024256;-1.327888845;0.545980115;FALSE
6326;i_0633;t_06;1.955771196;1.755808184;1.138042823;0.389007755;FALSE
6327;i_0633;t_07;-4.20692481;-3.037353302;0.267661163;-0.510107354;FALSE
6328;i_0633;t_08;1.186551642;2.184980816;0.093270982;-0.870672189;FALSE
6329;i_0633;t_09;-0.050042202;0.14176688;-0.702217715;0.134997698;FALSE
6330;i_0633;t_10;-0.350082136;0.137354308;1.735859673;-0.027419392;FALSE
6331;i_0634;t_01;-2.178289209;-1.395292748;-0.330078404;-0.073122063;FALSE
6332;i_0634;t_02;-0.200220707;0.129304681;0.880876744;-0.042328037;FALSE
6333;i_0634;t_03;-1.006726594;-0.601597772;-0.160093435;-0.558136475;FALSE
6334;i_0634;t_04;-0.104473236;1.006066768;0.32686532;-0.516791009;FALSE
6335;i_0634;t_05;-1.5427362;-1.360159412;0.335259454;-0.326539183;FALSE
6336;i_0634;t_06;-1.204672673;-1.048958111;0.529133187;0.050404647;FALSE
6337;i_0634;t_07;-0.52096565;0.498495803;0.548182108;-0.342922832;FALSE
6338;i_0634;t_08;0.276055746;-0.090163183;0.727312559;0.511050381;FALSE
6339;i_0634;t_09;-0.157131549;-0.301406587;-0.541077585;0.488156285;FALSE
6340;i_0634;t_10;-0.591118201;-1.057113611;-1.604088757;0.94308693;FALSE
6341;i_0635;t_01;0.271353425;0.434882247;0.689834757;-0.004961421;FALSE
6342;i_0635;t_02;-0.511541694;-0.564996658;0.79292919;-0.210654681;FALSE
6343;i_0635;t_03;0.152677187;-0.230545137;0.001984495;-0.321092326;FALSE
6344;i_0635;t_04;-1.123941895;0.265979413;0.054170888;-1.34747931;FALSE
6345;i_0635;t_05;2.979679303;1.698997457;0.037373446;0.585412454;FALSE
6346;i_0635;t_06;0.736400686;-0.008713135;1.079078283;0.399926035;FALSE
6347;i_0635;t_07;-0.233278102;-1.109377005;0.422795066;1.001330527;FALSE
6348;i_0635;t_08;-0.500618006;-0.408161854;-0.973756982;-0.498931696;FALSE
6349;i_0635;t_09;-0.769867029;-1.017793008;0.049926904;0.040500229;FALSE
6350;i_0635;t_10;0.927625133;0.528298349;-0.400265826;0.325111307;FALSE
6351;i_0636;t_01;-1.749417583;-0.789317362;-0.534759292;-0.082314366;FALSE
6352;i_0636;t_02;-6.577764856;-0.394101753;-0.434806082;-5.728554295;TRUE
6353;i_0636;t_03;-0.733993566;0.027489718;0.292446858;-0.74657948;FALSE
6354;i_0636;t_04;-2.372491269;-0.640195525;0.673217876;-0.970635292;FALSE
6355;i_0636;t_05;0.259248163;-0.121638011;-1.105298855;0.404835237;FALSE
6356;i_0636;t_06;-0.472880203;-0.745016885;-0.696500316;0.646167348;FALSE
6357;i_0636;t_07;-1.668754611;0.21621912;0.475438981;-1.040523652;FALSE
6358;i_0636;t_08;0.872867253;1.740569582;0.575710633;-0.55495942;FALSE
6359;i_0636;t_09;-0.546172305;-0.339658249;0.1926848;0.305278647;FALSE
6360;i_0636;t_10;1.722324023;0.578088874;-1.294199185;1.789238126;TRUE
6361;i_0637;t_01;-2.456487792;-1.240908592;-0.217973757;-0.725212091;FALSE
6362;i_0637;t_02;0.062805454;-0.16849798;0.097293557;0.298993495;FALSE
6363;i_0637;t_03;-0.02150531;-0.441493855;-1.667524083;0.047473601;FALSE
6364;i_0637;t_04;0.628510553;0.54378119;-0.837566102;0.458971067;FALSE
6365;i_0637;t_05;0.033775838;0.086482795;0.250658988;-0.416176642;FALSE
6366;i_0637;t_06;-0.420313735;0.02908504;0.195175994;-0.462786856;FALSE
6367;i_0637;t_07;1.339907825;1.761020679;-0.350153679;0.035918477;TRUE
6368;i_0637;t_08;-1.026163904;-0.253217117;-1.166725508;-0.847622624;FALSE
6369;i_0637;t_09;-0.537100631;0.141876497;-0.177217314;-0.554603172;FALSE
6370;i_0637;t_10;-0.022845289;0.056805521;-0.664605727;0.17793342;FALSE
6371;i_0638;t_01;-1.371066392;-0.335573422;-1.045381585;-0.867959503;FALSE
6372;i_0638;t_02;0.966924976;0.893941577;-1.308921772;-0.18216018;FALSE
6373;i_0638;t_03;1.496863445;0.786038359;-1.317820021;0.015476502;FALSE
6374;i_0638;t_04;1.000152318;1.967101391;2.72841771;-0.915541009;FALSE
6375;i_0638;t_05;0.750459396;0.11238314;-1.085038218;-0.048227069;FALSE
6376;i_0638;t_06;0.558476022;0.29931809;-1.7348856;-0.077063789;FALSE
6377;i_0638;t_07;0.120030832;0.371109311;0.728352809;-0.116880788;FALSE
6378;i_0638;t_08;2.402784871;1.848792773;-0.372084183;0.15648262;FALSE
6379;i_0638;t_09;0.394141916;-0.500333088;0.30791214;0.69601532;FALSE
6380;i_0638;t_10;0.060904989;0.06066941;0.147390291;-0.065013832;FALSE
6381;i_0639;t_01;-0.517417174;-0.062078097;1.212588625;-0.09458994;FALSE
6382;i_0639;t_02;-0.805634333;-0.893966985;1.463204406;0.026404741;FALSE
6383;i_0639;t_03;0.871001915;0.128042537;0.660656271;0.240826464;FALSE
6384;i_0639;t_04;-1.539622501;-1.165010963;0.01022947;-0.129987805;FALSE
6385;i_0639;t_05;0.049790224;-0.907834699;-0.404855642;0.464537268;FALSE
6386;i_0639;t_06;4.257812045;0.086101255;-1.148233621;4.028704739;TRUE
6387;i_0639;t_07;0.810430953;1.469203813;0.497270904;-0.331359501;FALSE
6388;i_0639;t_08;1.537039543;0.65378674;-0.461174617;0.678958995;FALSE
6389;i_0639;t_09;2.439916577;1.723915763;0.504637809;0.7107568;FALSE
6390;i_0639;t_10;-2.160032312;-0.857159689;-0.334633574;-1.174906365;FALSE
6391;i_0640;t_01;1.166187819;1.246984428;-0.536884314;0.148187399;FALSE
6392;i_0640;t_02;2.736391909;1.667945502;0.04793634;0.874753367;FALSE
6393;i_0640;t_03;0.36140619;-0.991977148;-0.04294755;0.719485295;FALSE
6394;i_0640;t_04;-2.106554889;-1.974865909;-1.577368336;-0.018830376;FALSE
6395;i_0640;t_05;0.851876073;-0.270038593;0.184001552;0.497061881;FALSE
6396;i_0640;t_06;1.274637976;0.610167913;0.158277775;0.389698882;FALSE
6397;i_0640;t_07;0.003209569;0.344321823;-0.437802748;-0.145464023;FALSE
6398;i_0640;t_08;2.339292288;0.703680784;0.377846171;1.299552567;FALSE
6399;i_0640;t_09;-1.11010276;-1.382123519;-0.606804862;0.135011616;FALSE
6400;i_0640;t_10;-1.13448573;-0.645911155;-1.080683505;-0.492373445;FALSE
6401;i_0641;t_01;4.696590957;1.25464642;0.326665761;3.598327178;TRUE
6402;i_0641;t_02;0.642389186;0.093554965;-1.791763684;0.282539816;FALSE
6403;i_0641;t_03;0.567676836;-0.067803313;0.71057459;-0.071019261;FALSE
6404;i_0641;t_04;-0.157558958;0.28456571;1.234405055;-0.40186743;FALSE
6405;i_0641;t_05;3.100014398;1.035015632;-2.273371349;1.367544616;FALSE
6406;i_0641;t_06;-1.503883239;-2.136377185;0.917507579;0.285121399;FALSE
6407;i_0641;t_07;-1.390000258;-1.596683999;1.035590063;0.329730606;FALSE
6408;i_0641;t_08;4.809314064;0.766276848;-0.838692228;3.634376913;TRUE
6409;i_0641;t_09;2.024330862;1.804300959;-0.713282908;0.010419394;FALSE
6410;i_0641;t_10;-0.416248267;-0.112184128;-1.928042543;-0.380464376;FALSE
6411;i_0642;t_01;-0.533382062;-0.513479044;0.73922812;0.13576976;FALSE
6412;i_0642;t_02;1.166076749;-0.033774486;1.089291162;0.932846967;FALSE
6413;i_0642;t_03;7.630896328;-0.725624468;0.541902485;7.649311524;TRUE
6414;i_0642;t_04;-0.895283324;-0.838062102;0.86316613;-0.017673847;FALSE
6415;i_0642;t_05;0.964445727;-1.24422295;-0.211995058;1.510504662;FALSE
6416;i_0642;t_06;13.62441945;0.460020673;-0.085569317;12.81631637;TRUE
6417;i_0642;t_07;-0.851694428;0.121317228;-0.831377477;-0.850674655;FALSE
6418;i_0642;t_08;-0.094950969;-1.011063477;0.955222398;0.50674234;FALSE
6419;i_0642;t_09;0.278031615;-0.175013646;-1.452214575;0.242724888;FALSE
6420;i_0642;t_10;1.586652619;0.470131843;-0.121853926;1.039410677;FALSE
6421;i_0643;t_01;-2.132976802;-0.821642969;0.217190363;-1.123023687;FALSE
6422;i_0643;t_02;-0.299884974;-1.117898856;-1.494139836;0.583646982;FALSE
6423;i_0643;t_03;0.074583033;0.134706989;-1.168993094;-0.734695861;FALSE
6424;i_0643;t_04;-0.04484593;0.50858083;-1.263701145;-0.481242017;FALSE
6425;i_0643;t_05;-1.090254235;-0.93857679;0.451273806;-0.817204091;FALSE
6426;i_0643;t_06;-1.877526961;-1.889064977;1.614663311;-0.303907026;FALSE
6427;i_0643;t_07;-0.367407445;0.482163826;0.088241414;-0.694596902;FALSE
6428;i_0643;t_08;-0.416126248;-0.528172677;0.537095021;-0.26468637;FALSE
6429;i_0643;t_09;1.737369883;1.698556524;-1.091845756;-0.138869645;FALSE
6430;i_0643;t_10;1.354704632;0.110494413;0.25467251;1.199737487;FALSE
6431;i_0644;t_01;1.099055796;1.060437349;1.501185667;-0.431307055;FALSE
6432;i_0644;t_02;0.69173492;0.402048185;0.768380304;-0.602915814;FALSE
6433;i_0644;t_03;0.894065007;-0.081881956;0.469962948;-0.35686059;TRUE
6434;i_0644;t_04;2.716438961;1.142266314;-0.666566116;0.988121741;FALSE
6435;i_0644;t_05;2.705843588;0.650024266;-0.413327462;0.732057027;FALSE
6436;i_0644;t_06;0.164354692;-0.049146737;-1.843078723;-0.760179262;FALSE
6437;i_0644;t_07;1.92946087;1.176342762;0.308372567;0.249856829;FALSE
6438;i_0644;t_08;3.353239572;1.477626658;0.55581105;0.840644466;FALSE
6439;i_0644;t_09;0.71749697;0.303357109;-0.52737601;-0.421778792;FALSE
6440;i_0644;t_10;6.707629938;0.946664237;1.287384415;5.05825732;TRUE
6441;i_0645;t_01;-2.011015318;-0.868514194;-1.36412916;-1.002514215;FALSE
6442;i_0645;t_02;1.129875147;0.795458593;-0.996504618;0.051726417;FALSE
6443;i_0645;t_03;0.787683096;0.247662225;1.025488633;-0.18287427;FALSE
6444;i_0645;t_04;1.179709361;1.354796402;-0.053921498;-0.151225535;FALSE
6445;i_0645;t_05;0.981314289;0.101292503;-0.011408192;0.166171903;FALSE
6446;i_0645;t_06;-0.424773226;0.010639257;0.28701277;-0.799180761;FALSE
